Year,Date,Experiment,Plot,Species,Mass(g),Mass g/m^2)
2013,08/20/13,E244,35,Petalostemum purpureum,1.3,13
2013,08/20/13,E244,35,Poa pratensis,6.61,66.1
2013,08/20/13,E244,35,Schizachyrium scoparium,0.73,7.3
2013,08/20/13,E244,35,Solidago rigida,0.91,9.1
2013,08/20/13,E244,36,Amorpha canescens,2.69,26.9
2013,08/20/13,E244,36,Andropogon gerardi,11.89,118.9
2013,08/20/13,E244,36,Koeleria cristata,0.93,9.3
2013,08/20/13,E244,36,Lupinus perennis,22.71,227.1
2013,08/20/13,E244,36,Petalostemum purpureum,23.32,233.2
2013,08/20/13,E244,36,Poa pratensis,3.79,37.9
2013,08/20/13,E244,36,Rumex acetosella,0.04,0.4
2013,08/20/13,E244,36,Schizachyrium scoparium,0.62,6.2
2013,08/20/13,E244,36,Solidago rigida,0.2,2
2013,08/20/13,E244,36,Sorghastrum nutans,2.58,25.8
2013,08/20/13,E244,37,Amorpha canescens,12.11,121.1
2013,08/20/13,E244,37,Andropogon gerardi,0.72,7.2
2013,08/20/13,E244,37,Cyperus sp.,0.15,1.5
2013,08/20/13,E244,37,Lupinus perennis,2.54,25.4
2013,08/20/13,E244,37,Petalostemum purpureum,10.58,105.8
2013,08/20/13,E244,37,Poa pratensis,3.44,34.4
2013,08/20/13,E244,37,Polygonum convolvulus,0.11,1.1
2013,08/20/13,E244,37,Sorghastrum nutans,0.17,1.7
2013,08/20/13,E244,38,Amorpha canescens,0.61,6.1
2013,08/20/13,E244,38,Andropogon gerardi,5,50
2013,08/20/13,E244,38,Lupinus perennis,2.46,24.6
2013,08/20/13,E244,38,Miscellaneous litter,2,20
2013,08/20/13,E244,38,Petalostemum purpureum,6.64,66.4
2013,08/20/13,E244,38,Poa pratensis,0.73,7.3
2013,08/20/13,E244,38,Polygonum convolvulus,0.02,0.2
2013,08/20/13,E244,38,Schizachyrium scoparium,0.13,1.3
2013,08/20/13,E244,38,Sorghastrum nutans,2.28,22.8
2013,08/20/13,E244,39,Achillea millefolium(lanulosa),0.34,3.4
2013,08/20/13,E244,39,Andropogon gerardi,9.09,90.9
2013,08/20/13,E244,39,Lupinus perennis,1.89,18.9
2013,08/20/13,E244,39,Poa pratensis,2.31,23.1
2013,08/20/13,E244,39,Schizachyrium scoparium,0.06,0.6
2013,08/20/13,E244,39,Sorghastrum nutans,1.7,17
2013,08/20/13,E244,40,Amorpha canescens,0.6,6
2013,08/20/13,E244,40,Andropogon gerardi,14.68,146.8
2013,08/20/13,E244,40,Lupinus perennis,6.49,64.9
2013,08/20/13,E244,40,Panicum virgatum,0.57,5.7
2013,08/20/13,E244,40,Petalostemum purpureum,5.21,52.1
2013,08/20/13,E244,40,Poa pratensis,2.57,25.7
2013,08/20/13,E244,40,Solidago rigida,0.2,2
2013,08/20/13,E244,40,Sorghastrum nutans,1.35,13.5
2013,08/20/13,E244,41,Andropogon gerardi,7.22,72.2
2013,08/20/13,E244,41,Cyperus sp.,0.04,0.4
2013,08/20/13,E244,41,Koeleria cristata,0.19,1.9
2013,08/20/13,E244,41,Lupinus perennis,0.06,0.6
2013,08/20/13,E244,41,Miscellaneous litter,1.13,11.3
2013,08/20/13,E244,42,Agrostis scabra,0.06,0.6
2013,08/20/13,E244,42,Andropogon gerardi,17.48,174.8
2013,08/20/13,E244,42,Cyperus sp.,0.06,0.6
2013,08/20/13,E244,42,Koeleria cristata,0.56,5.6
2013,08/20/13,E244,42,Schizachyrium scoparium,0.42,4.2
2013,08/20/13,E244,43,Andropogon gerardi,3.61,36.1
2013,08/20/13,E244,43,Koeleria cristata,0.11,1.1
2013,08/20/13,E244,43,Miscellaneous litter,0.02,0.2
2013,08/20/13,E244,43,Sorghastrum nutans,0.96,9.6
2013,08/20/13,E244,44,Andropogon gerardi,1.94,19.4
2013,08/20/13,E244,44,Cyperus sp.,0.14,1.4
2013,08/20/13,E244,44,Lupinus perennis,1.53,15.3
2013,08/20/13,E244,44,Miscellaneous litter,0.24,2.4
2013,08/20/13,E244,44,Poa pratensis,0.29,2.9
2013,08/20/13,E244,44,Sorghastrum nutans,0.22,2.2
2013,08/20/13,E244,45,Andropogon gerardi,4.94,49.4
2013,08/20/13,E244,45,Cyperus sp.,0.21,2.1
2013,08/20/13,E244,45,Koeleria cristata,0.05,0.5
2013,08/20/13,E244,45,Lespedeza capitata,0.24,2.4
2013,08/20/13,E244,45,Lupinus perennis,0.98,9.8
2013,08/20/13,E244,45,Miscellaneous litter,1.4,14
2013,08/20/13,E244,45,Mollugo verticillata,0.004,0.04
2013,08/20/13,E244,45,Panicum oligosanthes,0.05,0.5
2013,08/20/13,E244,45,Panicum virgatum,0.2,2
2013,08/20/13,E244,45,Poa pratensis,0.16,1.6
2013,08/20/13,E244,45,Schizachyrium scoparium,0.16,1.6
2013,08/20/13,E244,45,Sporobolus cryptandrus,0.008,0.08
2013,08/20/13,E244,46,Agropyron repens,0.06,0.6
2013,08/20/13,E244,46,Andropogon gerardi,1.52,15.2
2013,08/20/13,E244,46,Lespedeza capitata,0.31,3.1
2013,08/20/13,E244,46,Lupinus perennis,2.94,29.4
2013,08/20/13,E244,46,Panicum oligosanthes,0.006,0.06
2013,08/20/13,E244,46,Panicum virgatum,22.47,224.7
2013,08/20/13,E244,46,Poa pratensis,5.85,58.5
2013,08/20/13,E244,46,Sorghastrum nutans,6.12,61.2
2013,08/20/13,E244,47,Achillea millefolium(lanulosa),0.11,1.1
2013,08/20/13,E244,47,Agropyron repens,0.19,1.9
2013,08/20/13,E244,47,Andropogon gerardi,13.41,134.1
2013,08/20/13,E244,47,Bouteloua gracilis,0.03,0.3
2013,08/20/13,E244,47,Cyperus sp.,0.007,0.07
2013,08/20/13,E244,47,Lespedeza capitata,21.07,210.7
2013,08/20/13,E244,47,Lupinus perennis,10.87,108.7
2013,08/20/13,E244,47,Panicum virgatum,11,110
2013,08/20/13,E244,47,Physalis virginiana,0.31,3.1
2013,08/20/13,E244,47,Poa pratensis,3.91,39.1
2013,08/20/13,E244,47,Sorghastrum nutans,0.41,4.1
2013,08/20/13,E244,48,Andropogon gerardi,5.95,59.5
2013,08/20/13,E244,48,Lespedeza capitata,2.8,28
2013,08/20/13,E244,48,Lupinus perennis,2.8,28
2013,08/20/13,E244,48,Panicum oligosanthes,0.51,5.1
2013,08/20/13,E244,48,Panicum virgatum,12.61,126.1
2013,08/20/13,E244,48,Poa pratensis,3.08,30.8
2013,08/20/13,E244,48,Sorghastrum nutans,9.7,97
2013,08/20/13,E244,49,Andropogon gerardi,4.17,41.7
2013,08/20/13,E244,49,Bouteloua gracilis,0.42,4.2
2013,08/20/13,E244,49,Cyperus sp.,0.006,0.06
2013,08/20/13,E244,49,Lespedeza capitata,9.05,90.5
2013,08/20/13,E244,49,Lupinus perennis,14.55,145.5
2013,08/20/13,E244,49,Panicum virgatum,20.24,202.4
2013,08/20/13,E244,49,Poa pratensis,3.54,35.4
2013,08/20/13,E244,49,Schizachyrium scoparium,0.06,0.6
2013,08/20/13,E244,49,Solidago rigida,1.62,16.2
2013,08/20/13,E244,49,Sorghastrum nutans,2.78,27.8
2013,08/20/13,E244,49,Sporobolus cryptandrus,0.15,1.5
2013,08/20/13,E244,49,Taraxicum officinalis,0.07,0.7
2013,08/20/13,E244,50,Agropyron repens,0.06,0.6
2013,08/20/13,E244,50,Andropogon gerardi,4.14,41.4
2013,08/20/13,E244,50,Lespedeza capitata,1.45,14.5
2013,08/20/13,E244,50,Lupinus perennis,9.21,92.1
2013,08/20/13,E244,50,Panicum virgatum,11.19,111.9
2013,08/20/13,E244,50,Poa pratensis,4.66,46.6
2013,08/20/13,E244,50,Schizachyrium scoparium,0.01,0.1
2013,08/20/13,E244,50,Sorghastrum nutans,38.88,388.8
2013,08/20/13,E244,51,Agrostis scabra,0.003,0.03
2013,08/20/13,E244,51,Ambrosia artemisiifolia elatior,0.6,6
2013,08/20/13,E244,51,Amorpha canescens,35.07,350.7
2013,08/20/13,E244,51,Andropogon gerardi,0.98,9.8
2013,08/20/13,E244,51,Asclepias syriaca,1.98,19.8
2013,08/20/13,E244,51,Euphorbia glyptosperma,0.016,0.16
2013,08/20/13,E244,51,Linaria vulgaris,0.029,0.29
2013,08/20/13,E244,51,Physalis virginiana,0.012,0.12
2013,08/20/13,E244,51,Poa pratensis,0.96,9.6
2013,08/20/13,E244,51,Polygonum convolvulus,0.005,0.05
2013,08/20/13,E244,52,Agropyron repens,0.82,8.2
2013,08/20/13,E244,52,Ambrosia artemisiifolia elatior,0.55,5.5
2013,08/20/13,E244,52,Amorpha canescens,20.78,207.8
2013,08/20/13,E244,52,Asclepias syriaca,1.36,13.6
2013,08/20/13,E244,52,Linaria vulgaris,0.1,1
2013,08/20/13,E244,52,Lupinus perennis,2.55,25.5
2013,08/20/13,E244,52,Poa pratensis,0.61,6.1
2013,08/20/13,E244,52,Polygonum convolvulus,0.11,1.1
2013,08/20/13,E244,52,Rumex acetosella,0.42,4.2
2013,08/20/13,E244,53,Agropyron repens,1.17,11.7
2013,08/20/13,E244,53,Ambrosia artemisiifolia elatior,0.022,0.22
2013,08/20/13,E244,53,Amorpha canescens,41.06,410.6
2013,08/20/13,E244,53,Leptoloma cognatum,0.012,0.12
2013,08/20/13,E244,53,Linaria vulgaris,0.0056,0.06
2013,08/20/13,E244,53,Poa pratensis,0.53,5.3
2013,08/20/13,E244,53,Rumex acetosella,0.07,0.7
2013,08/20/13,E244,54,Achillea millefolium(lanulosa),1.81,18.1
2013,08/20/13,E244,54,Agropyron repens,1.6,16
2013,08/20/13,E244,54,Amorpha canescens,20.96,209.6
2013,08/20/13,E244,54,Aristida basiramea,0.07,0.7
2013,08/20/13,E244,54,Cyperus sp.,0.041,0.41
2013,08/20/13,E244,54,Euphorbia glyptosperma,0.003,0.03
2013,08/20/13,E244,54,Miscellaneous litter,1.91,19.1
2013,08/20/13,E244,54,Panicum oligosanthes,0.03,0.3
2013,08/20/13,E244,54,Poa pratensis,0.9,9
2013,08/20/13,E244,54,Polygonum convolvulus,0.002,0.02
2013,08/20/13,E244,54,Rumex acetosella,0.63,6.3
2013,08/20/13,E244,55,Agropyron repens,1.32,13.2
2013,08/20/13,E244,55,Amorpha canescens,36.04,360.4
2013,08/20/13,E244,55,Lupinus perennis,0.64,6.4
2013,08/20/13,E244,55,Poa pratensis,1.24,12.4
2013,08/20/13,E244,55,Rumex acetosella,0.014,0.14
2013,08/20/13,E244,55,Taraxicum officinalis,0.06,0.6
2013,08/20/13,E244,56,Achillea millefolium(lanulosa),0.31,3.1
2013,08/20/13,E244,56,Bouteloua curtipendula,0.05,0.5
2013,08/20/13,E244,56,Koeleria cristata,0.36,3.6
2013,08/20/13,E244,56,Liatris aspera,24.8,248
2013,08/20/13,E244,56,Lupinus perennis,0.021,0.21
2013,08/20/13,E244,56,Schizachyrium scoparium,0.07,0.7
2013,08/20/13,E244,56,Sorghastrum nutans,1.08,10.8
2013,08/20/13,E244,57,Agropyron repens,0.16,1.6
2013,08/20/13,E244,57,Agrostis scabra,0.03,0.3
2013,08/20/13,E244,57,Koeleria cristata,0.37,3.7
2013,08/20/13,E244,57,Leptoloma cognatum,0.33,3.3
2013,08/20/13,E244,57,Liatris aspera,27.52,275.2
2013,08/20/13,E244,57,Lupinus perennis,0.27,2.7
2013,08/20/13,E244,57,Miscellaneous litter,0.09,0.9
2013,08/20/13,E244,57,Poa pratensis,0.34,3.4
2013,08/20/13,E244,57,Schizachyrium scoparium,0.14,1.4
2013,08/20/13,E244,58,Achillea millefolium(lanulosa),0.12,1.2
2013,08/20/13,E244,58,Agropyron repens,0.25,2.5
2013,08/20/13,E244,58,Bouteloua gracilis,0.07,0.7
2013,08/20/13,E244,58,Koeleria cristata,1.37,13.7
2013,08/20/13,E244,58,Liatris aspera,13.22,132.2
2013,08/20/13,E244,58,Miscellaneous litter,3.17,31.7
2013,08/20/13,E244,58,Poa pratensis,0.78,7.8
2013,08/20/13,E244,58,Schizachyrium scoparium,0.09,0.9
2013,08/20/13,E244,58,Silene antirrhina,0.01,0.1
2013,08/20/13,E244,58,Sorghastrum nutans,3.93,39.3
2013,08/20/13,E244,58,Taraxicum officinalis,0.18,1.8
2013,08/20/13,E244,59,Bouteloua gracilis,0.74,7.4
2013,08/20/13,E244,59,Koeleria cristata,1.77,17.7
2013,08/20/13,E244,59,Liatris aspera,7.44,74.4
2013,08/20/13,E244,59,Poa pratensis,0.02,0.2
2013,08/20/13,E244,59,Sorghastrum nutans,0.1,1
2013,08/20/13,E244,60,Agropyron repens,0.08,0.8
2013,08/20/13,E244,60,Koeleria cristata,2.46,24.6
2013,08/20/13,E244,60,Leptoloma cognatum,1.39,13.9
2013,08/20/13,E244,60,Miscellaneous litter,0.43,4.3
2013,08/20/13,E244,60,Poa pratensis,1.18,11.8
2013,08/20/13,E244,61,Agropyron repens,0.18,1.8
2013,08/20/13,E244,61,Cyperus sp.,0.09,0.9
2013,08/20/13,E244,61,Koeleria cristata,0.25,2.5
2013,08/20/13,E244,61,Liatris aspera,10.03,100.3
2013,08/20/13,E244,61,Lupinus perennis,7.12,71.2
2013,08/20/13,E244,61,Miscellaneous litter,0.34,3.4
2013,08/20/13,E244,61,Panicum oligosanthes,0.44,4.4
2013,08/20/13,E244,61,Panicum perlongum,0.07,0.7
2013,08/20/13,E244,61,Petalostemum purpureum,0.003,0.03
2013,08/20/13,E244,61,Poa pratensis,0.96,9.6
2013,08/20/13,E244,61,Polygonum tenue,0.77,7.7
2013,08/20/13,E244,61,Rumex acetosella,0.15,1.5
2013,08/20/13,E244,61,Schizachyrium scoparium,1.45,14.5
2013,08/20/13,E244,62,Cyperus sp.,0.11,1.1
2013,08/20/13,E244,62,Koeleria cristata,0.17,1.7
2013,08/20/13,E244,62,Liatris aspera,13.86,138.6
2013,08/20/13,E244,62,Lupinus perennis,6.14,61.4
2013,08/20/13,E244,62,Miscellaneous litter,0.34,3.4
2013,08/20/13,E244,62,Poa pratensis,0.23,2.3
2013,08/20/13,E244,62,Polygonum tenue,0.02,0.2
2013,08/20/13,E244,62,Rumex acetosella,0.07,0.7
2013,08/20/13,E244,62,Schizachyrium scoparium,0.15,1.5
2013,08/20/13,E244,62,Solidago nemoralis,0.29,2.9
2013,08/20/13,E244,63,Aristida basiramea,0.12,1.2
2013,08/20/13,E244,63,Bouteloua gracilis,0.003,0.03
2013,08/20/13,E244,63,Cyperus sp.,0.14,1.4
2013,08/20/13,E244,63,Digitaria sp.,0.005,0.05
2013,08/20/13,E244,63,Lespedeza capitata,0.08,0.8
2013,08/20/13,E244,63,Liatris aspera,2.88,28.8
2013,08/20/13,E244,63,Lupinus perennis,2.55,25.5
2013,08/20/13,E244,63,Miscellaneous litter,0.48,4.8
2013,08/20/13,E244,63,Poa pratensis,0.12,1.2
2013,08/20/13,E244,63,Rumex acetosella,0.13,1.3
2013,08/20/13,E244,63,Schizachyrium scoparium,0.02,0.2
2013,08/20/13,E244,63,Taraxicum officinalis,0.24,2.4
2013,08/20/13,E244,64,Bouteloua curtipendula,0.32,3.2
2013,08/20/13,E244,64,Koeleria cristata,0.004,0.04
2013,08/20/13,E244,64,Liatris aspera,16.27,162.7
2013,08/20/13,E244,64,Lupinus perennis,0.034,0.34
2013,08/20/13,E244,64,Poa pratensis,0.24,2.4
2013,08/20/13,E244,64,Schizachyrium scoparium,0.16,1.6
2013,08/20/13,E244,64,Taraxicum officinalis,0.015,0.15
2013,08/20/13,E244,65,Cyperus sp.,0.17,1.7
2013,08/20/13,E244,65,Koeleria cristata,0.37,3.7
2013,08/20/13,E244,65,Liatris aspera,9.17,91.7
2013,08/20/13,E244,65,Lupinus perennis,0.15,1.5
2013,08/20/13,E244,65,Petalostemum purpureum,0.007,0.07
2013,08/20/13,E244,65,Poa pratensis,0.12,1.2
2013,08/20/13,E244,65,Polygonum tenue,0.037,0.37
2013,08/20/13,E244,66,Andropogon gerardi,2.25,22.5
2013,08/20/13,E244,66,Cyperus sp.,0.07,0.7
2013,08/20/13,E244,66,Koeleria cristata,0.017,0.17
2013,08/20/13,E244,66,Liatris aspera,9.03,90.3
2013,08/20/13,E244,66,Panicum virgatum,6.22,62.2
2013,08/20/13,E244,66,Poa pratensis,0.47,4.7
2013,08/20/13,E244,66,Schizachyrium scoparium,0.1,1
2013,08/20/13,E244,66,Sorghastrum nutans,6.72,67.2
2013,08/20/13,E244,67,Agrostis scabra,0.01,0.1
2013,08/20/13,E244,67,Cyperus sp.,0.07,0.7
2013,08/20/13,E244,67,Koeleria cristata,2.71,27.1
2013,08/20/13,E244,67,Liatris aspera,1.65,16.5
2013,08/20/13,E244,67,Panicum virgatum,11.8,118
2013,08/20/13,E244,67,Poa pratensis,0.15,1.5
2013,08/20/13,E244,67,Schizachyrium scoparium,0.021,0.21
2013,08/20/13,E244,67,Sorghastrum nutans,1.34,13.4
2013,08/20/13,E244,67,Trifolium repens,2.16,21.6
2013,08/20/13,E244,68,Koeleria cristata,0.05,0.5
2013,08/20/13,E244,68,Liatris aspera,13.11,131.1
2013,08/20/13,E244,68,Miscellaneous litter,3.7,37
2013,08/20/13,E244,68,Panicum oligosanthes,0.006,0.06
2013,08/20/13,E244,68,Panicum virgatum,3.18,31.8
2013,08/20/13,E244,68,Petalostemum purpureum,0.34,3.4
2013,08/20/13,E244,68,Poa pratensis,0.24,2.4
2013,08/20/13,E244,68,Schizachyrium scoparium,2.91,29.1
2013,08/20/13,E244,68,Sorghastrum nutans,15.95,159.5
2013,08/20/13,E244,69,Cyperus sp.,0.12,1.2
2013,08/20/13,E244,69,Koeleria cristata,0.46,4.6
2013,08/20/13,E244,69,Liatris aspera,5.74,57.4
2013,08/20/13,E244,69,Lupinus perennis,0.01,0.1
2013,08/20/13,E244,69,Panicum oligosanthes,0.08,0.8
2013,08/20/13,E244,69,Panicum virgatum,9.08,90.8
2013,08/20/13,E244,69,Poa pratensis,0.62,6.2
2013,08/20/13,E244,69,Schizachyrium scoparium,0.08,0.8
2013,08/20/13,E244,69,Solidago nemoralis,0.34,3.4
2013,08/20/13,E244,69,Sorghastrum nutans,11.57,115.7
2013,08/20/13,E244,69,Taraxicum officinalis,0.02,0.2
2013,08/20/13,E244,70,Bouteloua gracilis,0.03,0.3
2013,08/20/13,E244,70,Koeleria cristata,1.25,12.5
2013,08/20/13,E244,70,Lespedeza capitata,0.098,0.98
2013,08/20/13,E244,70,Liatris aspera,1.61,16.1
2013,08/20/13,E244,70,Miscellaneous litter,2.78,27.8
2013,08/20/13,E244,70,Panicum virgatum,11.34,113.4
2013,08/20/13,E244,70,Sorghastrum nutans,3.89,38.9
2013,08/20/13,E244,70,Taraxicum officinalis,0.009,0.09
2013,08/20/13,E244,70,Trifolium hybridum,0.002,0.02
2013,08/20/13,E244,71,Andropogon gerardi,1.48,14.8
2013,08/20/13,E244,71,Bouteloua curtipendula,0.23,2.3
2013,08/20/13,E244,71,Cyperus sp.,0.13,1.3
2013,08/20/13,E244,71,Lespedeza capitata,0.29,2.9
2013,08/20/13,E244,71,Petalostemum purpureum,15.22,152.2
2013,08/20/13,E244,71,Poa pratensis,2.67,26.7
2013,08/20/13,E244,71,Solidago rigida,1.61,16.1
2013,08/20/13,E244,71,Sorghastrum nutans,11.37,113.7
2013,08/20/13,E244,72,Cyperus sp.,0.08,0.8
2013,08/20/13,E244,72,Koeleria cristata,0.017,0.17
2013,08/20/13,E244,72,Lespedeza capitata,1.44,14.4
2013,08/20/13,E244,72,Petalostemum purpureum,16.25,162.5
2013,08/20/13,E244,72,Poa pratensis,1.09,10.9
2013,08/20/13,E244,72,Sisyrinchium campestre,0.012,0.12
2013,08/20/13,E244,72,Sorghastrum nutans,3.87,38.7
2013,08/20/13,E244,72,Taraxicum officinalis,0.107,1.07
2013,08/20/13,E244,73,Bouteloua gracilis,0.034,0.34
2013,08/20/13,E244,73,Koeleria cristata,0.24,2.4
2013,08/20/13,E244,73,Lespedeza capitata,1.37,13.7
2013,08/20/13,E244,73,Petalostemum purpureum,22.16,221.6
2013,08/20/13,E244,73,Poa pratensis,2.62,26.2
2013,08/20/13,E244,73,Schizachyrium scoparium,0.019,0.19
2013,08/20/13,E244,73,Sorghastrum nutans,12.21,122.1
2013,08/20/13,E244,73,Taraxicum officinalis,0.019,0.19
2013,08/20/13,E244,74,Cyperus sp.,0.16,1.6
2013,08/20/13,E244,74,Lespedeza capitata,2.57,25.7
2013,08/20/13,E244,74,Panicum oligosanthes,0.006,0.06
2013,08/20/13,E244,74,Petalostemum purpureum,5.47,54.7
2013,08/20/13,E244,74,Poa pratensis,1.54,15.4
2013,08/20/13,E244,74,Solidago rigida,0.3,3
2013,08/20/13,E244,74,Sorghastrum nutans,34.05,340.5
2013,08/20/13,E244,74,Taraxicum officinalis,0.18,1.8
2013,08/20/13,E244,75,Bouteloua gracilis,0.38,3.8
2013,08/20/13,E244,75,Koeleria cristata,0.42,4.2
2013,08/20/13,E244,75,Miscellaneous litter,0.23,2.3
2013,08/20/13,E244,75,Panicum oligosanthes,0.03,0.3
2013,08/20/13,E244,75,Petalostemum purpureum,10.59,105.9
2013,08/20/13,E244,75,Poa pratensis,3.18,31.8
2013,08/20/13,E244,75,Silene antirrhina,0.017,0.17
2013,08/20/13,E244,75,Sorghastrum nutans,10.45,104.5
2013,08/20/13,E244,76,Achillea millefolium(lanulosa),0.58,5.8
2013,08/20/13,E244,76,Andropogon gerardi,17.8,178
2013,08/20/13,E244,76,Lupinus perennis,5.26,52.6
2013,08/20/13,E244,76,Monarda fistulosa,2.23,22.3
2013,08/20/13,E244,76,Petalostemum purpureum,4.77,47.7
2013,08/20/13,E244,76,Physalis virginiana,0.03,0.3
2013,08/20/13,E244,76,Poa pratensis,6.34,63.4
2013,08/20/13,E244,76,Schizachyrium scoparium,0.08,0.8
2013,08/20/13,E244,76,Sorghastrum nutans,1.6,16
2013,08/20/13,E244,77,Achillea millefolium(lanulosa),0.5,5
2013,08/20/13,E244,77,Andropogon gerardi,26.39,263.9
2013,08/20/13,E244,77,Lespedeza capitata,0.84,8.4
2013,08/20/13,E244,77,Lupinus perennis,6.19,61.9
2013,08/20/13,E244,77,Monarda fistulosa,1.44,14.4
2013,08/20/13,E244,77,Panicum virgatum,0.82,8.2
2013,08/20/13,E244,77,Petalostemum candidum,0.16,1.6
2013,08/20/13,E244,77,Petalostemum purpureum,13.18,131.8
2013,08/20/13,E244,77,Poa pratensis,6.16,61.6
2013,08/20/13,E244,77,Schizachyrium scoparium,0.018,0.18
2013,08/20/13,E244,77,Sorghastrum nutans,11.29,112.9
2013,08/20/13,E244,77,Taraxicum officinalis,0.02,0.2
2013,08/20/13,E244,78,Amorpha canescens,1.58,15.8
2013,08/20/13,E244,78,Andropogon gerardi,44.92,449.2
2013,08/20/13,E244,78,Lupinus perennis,2.73,27.3
2013,08/20/13,E244,78,Panicum oligosanthes,0.007,0.07
2013,08/20/13,E244,78,Panicum virgatum,0.43,4.3
2013,08/20/13,E244,78,Poa pratensis,5.78,57.8
2013,08/20/13,E244,78,Sorghastrum nutans,0.29,2.9
2013,08/20/13,E244,79,Achillea millefolium(lanulosa),0.02,0.2
2013,08/20/13,E244,79,Andropogon gerardi,59.04,590.4
2013,08/20/13,E244,79,Liatris aspera,0.82,8.2
2013,08/20/13,E244,79,Lupinus perennis,13.02,130.2
2013,08/20/13,E244,79,Monarda fistulosa,0.24,2.4
2013,08/20/13,E244,79,Panicum oligosanthes,0.0037,0.04
2013,08/20/13,E244,79,Petalostemum purpureum,8.69,86.9
2013,08/20/13,E244,79,Poa pratensis,7.42,74.2
2013,08/20/13,E244,79,Solidago rigida,7.52,75.2
2013,08/20/13,E244,79,Sorghastrum nutans,0.85,8.5
2013,08/20/13,E244,80,Achillea millefolium(lanulosa),0.05,0.5
2013,08/20/13,E244,80,Andropogon gerardi,18.78,187.8
2013,08/20/13,E244,80,Lupinus perennis,7.49,74.9
2013,08/20/13,E244,80,Lychnis alba,0.61,6.1
2013,08/20/13,E244,80,Monarda fistulosa,7.7,77
2013,08/20/13,E244,80,Panicum oligosanthes,0.11,1.1
2013,08/20/13,E244,80,Poa pratensis,5.67,56.7
2013,08/20/13,E244,80,Schizachyrium scoparium,0.04,0.4
2013,08/20/13,E244,80,Solidago rigida,1.52,15.2
2013,08/20/13,E244,80,Sorghastrum nutans,1.44,14.4
2013,08/20/13,E244,81,Andropogon gerardi,10.86,108.6
2013,08/20/13,E244,81,Cyperus sp.,0.027,0.27
2013,08/20/13,E244,81,Koeleria cristata,3.18,31.8
2013,08/20/13,E244,81,Lespedeza capitata,3.16,31.6
2013,08/20/13,E244,81,Lupinus perennis,2.34,23.4
2013,08/20/13,E244,81,Miscellaneous litter,0.23,2.3
2013,08/20/13,E244,81,Poa pratensis,1.75,17.5
2013,08/20/13,E244,81,Schizachyrium scoparium,6.32,63.2
2013,08/20/13,E244,81,Sorghastrum nutans,5.03,50.3
2013,08/20/13,E244,82,Koeleria cristata,0.13,1.3
2013,08/20/13,E244,82,Lespedeza capitata,1.27,12.7
2013,08/20/13,E244,82,Petalostemum purpureum,12.52,125.2
2013,08/20/13,E244,82,Poa pratensis,7.67,76.7
2013,08/20/13,E244,82,Schizachyrium scoparium,2.87,28.7
2013,08/20/13,E244,82,Sorghastrum nutans,6.92,69.2
2013,08/20/13,E244,83,Achillea millefolium(lanulosa),1.07,10.7
2013,08/20/13,E244,83,Andropogon gerardi,11.13,111.3
2013,08/20/13,E244,83,Lespedeza capitata,2.57,25.7
2013,08/20/13,E244,83,Lupinus perennis,1.77,17.7
2013,08/20/13,E244,83,Poa pratensis,3.99,39.9
2013,08/20/13,E244,83,Schizachyrium scoparium,0.28,2.8
2013,08/20/13,E244,83,Sorghastrum nutans,0.95,9.5
2013,08/20/13,E244,84,Andropogon gerardi,8.77,87.7
2013,08/20/13,E244,84,Lespedeza capitata,7.31,73.1
2013,08/20/13,E244,84,Lupinus perennis,5.35,53.5
2013,08/20/13,E244,84,Panicum virgatum,3.25,32.5
2013,08/20/13,E244,84,Poa pratensis,8.84,88.4
2013,08/20/13,E244,84,Schizachyrium scoparium,0.93,9.3
2013,08/20/13,E244,84,Sorghastrum nutans,1.08,10.8
2013,08/20/13,E244,85,Amorpha canescens,1.11,11.1
2013,08/20/13,E244,85,Andropogon gerardi,3.78,37.8
2013,08/20/13,E244,85,Lespedeza capitata,1.57,15.7
2013,08/20/13,E244,85,Lupinus perennis,1.23,12.3
2013,08/20/13,E244,85,Panicum virgatum,3.79,37.9
2013,08/20/13,E244,85,Poa pratensis,6.22,62.2
2013,08/20/13,E244,85,Schizachyrium scoparium,0.9,9
2013,08/19/13,E244,86,Aristida basiramea,0.01,0.1
2013,08/19/13,E244,86,Bouteloua gracilis,0.01,0.1
2013,08/19/13,E244,86,Koeleria cristata,2.36,23.6
2013,08/19/13,E244,86,Liatris aspera,27.04,270.4
2013,08/19/13,E244,86,Lupinus perennis,0.03,0.3
2013,08/19/13,E244,86,Panicum perlongum,0.35,3.5
2013,08/19/13,E244,86,Poa pratensis,0.31,3.1
2013,08/19/13,E244,86,Schizachyrium scoparium,0.05,0.5
2013,08/20/13,E244,87,Koeleria cristata,1.14,11.4
2013,08/20/13,E244,87,Liatris aspera,36.16,361.6
2013,08/20/13,E244,87,Schizachyrium scoparium,0.26,2.6
2013,08/19/13,E244,88,Cyperus sp.,0.02,0.2
2013,08/19/13,E244,88,Koeleria cristata,3.1,31
2013,08/19/13,E244,88,Liatris aspera,24.07,240.7
2013,08/19/13,E244,89,Bouteloua gracilis,0.85,8.5
2013,08/19/13,E244,89,Cyperus sp.,0.01,0.1
2013,08/19/13,E244,89,Koeleria cristata,2.77,27.7
2013,08/19/13,E244,89,Liatris aspera,23.06,230.6
