Year,Date,Experiment,Plot,Species,Mass(g),Mass g/m^2)
2009,8/19/2009,E244,1,Roots,1.049,172.53
2009,8/20/2009,E244,2,Roots,1.654,272.04
2009,8/20/2009,E244,3,Roots,3.629,596.88
2009,8/20/2009,E244,4,Roots,0.843,138.65
2009,8/20/2009,E244,5,Roots,2.257,371.22
2009,8/19/2009,E244,6,Roots,4.893,804.77
2009,8/20/2009,E244,7,Roots,6.662,1095.72
2009,8/19/2009,E244,8,Roots,3.753,617.27
2009,8/19/2009,E244,9,Roots,9.122,1500.33
2009,8/19/2009,E244,10,Roots,5.645,928.45
2009,8/19/2009,E244,11,Roots,0.159,26.15
2009,8/19/2009,E244,12,Roots,0.796,130.92
2009,8/19/2009,E244,13,Roots,0.282,46.38
2009,8/19/2009,E244,14,Roots,0.845,138.98
2009,8/19/2009,E244,15,Roots,0.357,58.72
2009,8/19/2009,E244,16,Roots,4.13,679.28
2009,8/19/2009,E244,17,Roots,3.654,600.99
2009,8/20/2009,E244,18,Roots,2.554,420.07
2009,8/20/2009,E244,19,Roots,3.813,627.14
2009,8/20/2009,E244,20,Roots,4.219,693.91
2009,8/19/2009,E244,21,Roots,11.766,1935.2
2009,8/20/2009,E244,22,Roots,4.149,682.4
2009,8/20/2009,E244,23,Roots,4.973,817.93
2009,8/19/2009,E244,24,Roots,4.796,788.82
2009,8/19/2009,E244,25,Roots,8.042,1322.7
2009,8/19/2009,E244,26,Roots,2.643,434.7
2009,8/20/2009,E244,27,Roots,3.259,536.02
2009,8/19/2009,E244,28,Roots,2.743,451.15
2009,8/19/2009,E244,29,Roots,1.385,227.8
2009,8/19/2009,E244,30,Roots,2.384,392.11
2009,8/19/2009,E244,31,Roots,12.285,2020.56
2009,8/19/2009,E244,32,Roots,3.566,586.51
2009,8/19/2009,E244,33,Roots,10.376,1706.58
2009,8/19/2009,E244,34,Roots,7.524,1237.5
2009,8/19/2009,E244,35,Roots,12.013,1975.82
2009,8/20/2009,E244,36,Roots,4.347,714.97
2009,8/20/2009,E244,37,Roots,7.868,1294.08
2009,8/19/2009,E244,38,Roots,6.225,1023.85
2009,8/19/2009,E244,39,Roots,3.441,565.95
2009,8/19/2009,E244,40,Roots,6.361,1046.22
2009,8/20/2009,E244,41,Roots,2.019,332.07
2009,8/19/2009,E244,42,Roots,3.283,539.97
2009,8/19/2009,E244,43,Roots,5.633,926.48
2009,8/20/2009,E244,44,Roots,9.07,1491.78
2009,8/19/2009,E244,45,Roots,4.719,776.15
2009,8/20/2009,E244,46,Roots,5.35,879.93
2009,8/19/2009,E244,47,Roots,8.902,1464.14
2009,8/20/2009,E244,48,Roots,5.98,983.55
2009,8/19/2009,E244,49,Roots,4.549,748.19
2009,8/19/2009,E244,50,Roots,9.279,1526.15
2009,8/19/2009,E244,51,Roots,4.652,765.13
2009,8/20/2009,E244,52,Roots,1.66,273.03
2009,8/20/2009,E244,53,Roots,4.78,786.18
2009,8/20/2009,E244,54,Roots,2.88,473.68
2009,8/19/2009,E244,55,Roots,4.152,682.89
2009,8/20/2009,E244,56,Roots,1,164.47
2009,8/20/2009,E244,57,Roots,1.83,300.99
2009,8/19/2009,E244,58,Roots,2.981,490.3
2009,8/19/2009,E244,59,Roots,1.955,321.55
2009,8/19/2009,E244,60,Roots,5.146,846.38
2009,8/20/2009,E244,61,Roots,1.26,207.24
2009,8/20/2009,E244,62,Roots,0.79,129.93
2009,8/19/2009,E244,63,Roots,0.4,65.79
2009,8/20/2009,E244,64,Roots,0.61,100.33
2009,8/19/2009,E244,65,Roots,2.221,365.3
2009,8/20/2009,E244,66,Roots,2.65,435.86
2009,8/20/2009,E244,67,Roots,1.93,317.43
2009,8/19/2009,E244,68,Roots,3.923,645.23
2009,8/20/2009,E244,69,Roots,4.384,721.05
2009,8/19/2009,E244,70,Roots,3.214,528.62
2009,8/19/2009,E244,71,Roots,8.196,1348.03
2009,8/20/2009,E244,72,Roots,7.66,1259.87
2009,8/19/2009,E244,73,Roots,13.281,2184.38
2009,8/19/2009,E244,74,Roots,6.885,1132.4
2009,8/19/2009,E244,75,Roots,8.211,1350.49
2009,8/19/2009,E244,76,Roots,7.706,1267.43
2009,8/19/2009,E244,77,Roots,12.679,2085.36
2009,8/19/2009,E244,78,Roots,12.746,2096.38
2009,8/19/2009,E244,79,Roots,9.335,1535.36
2009,8/19/2009,E244,80,Roots,8.044,1323.03
2009,8/19/2009,E244,81,Roots,3.177,522.53
2009,8/19/2009,E244,82,Roots,5.463,898.52
2009,8/19/2009,E244,83,Roots,4.687,770.89
2009,8/19/2009,E244,84,Roots,7.6,1250
2009,8/20/2009,E244,85,Roots,7.429,1221.88
2009,8/19/2009,E244,86,Roots,1.215,199.84
2009,8/19/2009,E244,87,Roots,3.027,497.86
2009,8/20/2009,E244,88,Roots,1.504,247.37
2009,8/20/2009,E244,89,Roots,0.738,121.38
2009,8/20/2009,E244,90,Roots,0.806,132.57
2009,8/19/2009,E244,91,Roots,6.269,1031.09
2009,8/20/2009,E244,92,Roots,2.524,415.13
2009,8/20/2009,E244,93,Roots,1.497,246.22
2009,8/19/2009,E244,94,Roots,3.415,561.68
2009,8/20/2009,E244,95,Roots,3.149,517.93
2009,8/20/2009,E244,96,Roots,2.64,434.21
2009,8/20/2009,E244,97,Roots,3.824,628.95
2009,8/20/2009,E244,98,Roots,1.249,205.43
2009,8/20/2009,E244,99,Roots,6.992,1150
2009,8/20/2009,E244,100,Roots,3.905,642.27
2009,8/20/2009,E244,101,Roots,5.688,935.53
2009,8/20/2009,E244,101,Roots,5.688,935.53
2009,8/20/2009,E244,102,Roots,6.251,1028.13
2009,8/20/2009,E244,103,Roots,6.393,1051.48
2009,8/20/2009,E244,104,Roots,3.29,541.12
2009,8/19/2009,E244,105,Roots,5.962,980.59
2009,8/20/2009,E244,106,Roots,0.929,152.8
2009,8/20/2009,E244,107,Roots,1.481,243.59
2009,8/20/2009,E244,108,Roots,1.079,177.47
2009,8/20/2009,E244,109,Roots,2.11,347.04
2009,8/20/2009,E244,110,Roots,2.296,377.63
2009,8/19/2009,E244,111,Roots,9.237,1519.24
2009,8/19/2009,E244,112,Roots,19.396,3190.13
2009,8/20/2009,E244,113,Roots,4.265,701.48
2009,8/20/2009,E244,114,Roots,4.165,685.03
2009,8/20/2009,E244,115,Roots,4.879,802.47
2009,8/20/2009,E244,116,Roots,3.93,646.38
2009,8/20/2009,E244,117,Roots,4.632,761.84
2009,8/20/2009,E244,118,Roots,6.716,1104.61
2009,8/20/2009,E244,119,Roots,3.544,582.89
2009,8/19/2009,E244,120,Roots,4.775,785.36
2009,8/20/2009,E244,121,Roots,1.07,175.99
2009,8/20/2009,E244,122,Roots,1.234,202.96
2009,8/20/2009,E244,123,Roots,2.716,446.71
2009,8/20/2009,E244,124,Roots,2.06,338.82
2009,8/20/2009,E244,125,Roots,0.955,157.07
2009,8/19/2009,E244,126,Roots,8.482,1395.07
2009,8/19/2009,E244,127,Roots,5.261,865.3
2009,8/20/2009,E244,128,Roots,7.943,1306.41
2009,8/19/2009,E244,129,Roots,9.235,1518.91
2009,8/19/2009,E244,130,Roots,6.375,1048.52
2009,8/20/2009,E244,131,Roots,3.468,570.39
2009,8/19/2009,E244,132,Roots,3.017,496.22
2009,8/20/2009,E244,133,Roots,0.949,156.09
2009,8/20/2009,E244,134,Roots,2.064,339.47
2009,8/20/2009,E244,135,Roots,0.454,74.67
2009,8/20/2009,E244,136,Roots,5.877,966.61
2009,8/19/2009,E244,137,Roots,7.371,1212.34
2009,8/20/2009,E244,138,Roots,9.05,1488.49
2009,8/20/2009,E244,139,Roots,5.125,842.93
2009,8/20/2009,E244,140,Roots,9.255,1522.2
2009,8/20/2009,E244,141,Roots,1.742,286.51
2009,8/20/2009,E244,142,Roots,12.84,2111.84
2009,8/19/2009,E244,143,Roots,4.524,744.08
2009,8/20/2009,E244,144,Roots,0.792,130.26
2009,8/19/2009,E244,145,Roots,1.715,282.07
2009,8/20/2009,E244,146,Roots,1.019,167.6
2009,8/20/2009,E244,147,Roots,2.79,458.88
2009,8/20/2009,E244,148,Roots,1.058,174.01
2009,8/20/2009,E244,149,Roots,1.132,186.18
2009,8/19/2009,E244,150,Roots,4.147,682.07
2009,8/20/2009,E244,151,Roots,2.749,452.14
2009,8/20/2009,E244,152,Roots,5.378,884.54
2009,8/20/2009,E244,153,Roots,3.925,645.56
2009,8/20/2009,E244,154,Roots,2.286,375.99
2009,8/20/2009,E244,155,Roots,1.36,223.68
2009,8/20/2009,E244,156,Roots,2.156,354.61
2009,8/20/2009,E244,157,Roots,1.088,178.95
2009,8/20/2009,E244,158,Roots,0.848,139.47
2009,8/20/2009,E244,159,Roots,2.657,437.01
2009,8/20/2009,E244,160,Roots,0.964,158.55
2009,8/20/2009,E244,161,Roots,5.269,866.61
2009,8/20/2009,E244,162,Roots,1.585,260.69
2009,8/20/2009,E244,163,Roots,1.02,167.76
2009,8/20/2009,E244,164,Roots,1.587,261.02
2009,8/20/2009,E244,165,Roots,4.172,686.18
2009,8/20/2009,E244,166,Roots,4.37,718.75
2009,8/20/2009,E244,167,Roots,2.835,466.28
2009,8/20/2009,E244,168,Roots,5.176,851.32
2009,8/20/2009,E244,169,Roots,4.137,680.43
2009,8/20/2009,E244,170,Roots,8.322,1368.75
2009,8/20/2009,E244,171,Roots,7.639,1256.41
2009,8/20/2009,E244,172,Roots,3.794,624.01
2009,8/20/2009,E244,173,Roots,4.106,675.33
2009,8/20/2009,E244,174,Roots,3.908,642.76
2009,8/20/2009,E244,175,Roots,6.994,1150.33
2009,8/20/2009,E244,176,Roots,5.522,908.22
2009,8/20/2009,E244,177,Roots,6.687,1099.84
2009,8/20/2009,E244,178,Roots,7.198,1183.88
2009,8/19/2009,E244,179,Roots,8.079,1328.78
2009,8/20/2009,E244,180,Roots,7.015,1153.78
2009,8/20/2009,E244,181,Roots,4.721,776.48
2009,8/19/2009,E244,182,Roots,0.448,73.68
2009,8/20/2009,E244,183,Roots,3.022,497.04
2009,8/20/2009,E244,184,Roots,1.611,264.97
2009,8/20/2009,E244,185,Roots,1.313,215.95
2009,8/20/2009,E244,186,Roots,3.203,526.81
2009,8/20/2009,E244,187,Roots,3.826,629.28
2009,8/20/2009,E244,188,Roots,10.386,1708.22
2009,8/20/2009,E244,189,Roots,1.732,284.87
2009,8/20/2009,E244,190,Roots,2.426,399.01
2009,8/20/2009,E244,191,Roots,7.103,1168.26
2009,8/20/2009,E244,192,Roots,6.476,1065.13
2009,8/20/2009,E244,193,Roots,7.357,1210.03
2009,8/20/2009,E244,194,Roots,12.872,2117.11
2009,8/20/2009,E244,195,Roots,7.934,1304.93
2009,8/20/2009,E244,196,Roots,0.214,35.2
2009,8/19/2009,E244,197,Roots,0.66,108.55
2009,8/20/2009,E244,198,Roots,0.308,50.66
2009,8/20/2009,E244,199,Roots,0.861,141.61
2009,8/20/2009,E244,200,Roots,0.994,163.49
2009,8/20/2009,E244,201,Roots,0.533,87.66
2009,8/20/2009,E244,202,Roots,1.067,175.49
2009,8/20/2009,E244,203,Roots,1.248,205.26
2009,8/19/2009,E244,204,Roots,2.105,346.22
2009,8/20/2009,E244,205,Roots,1.169,192.27
2009,8/20/2009,E245,1,Roots,1.743,286.68
2009,8/20/2009,E245,2,Roots,1.546,254.28
2009,8/20/2009,E245,3,Roots,6.334,1041.78
2009,8/20/2009,E245,4,Roots,3.228,530.92
2009,8/20/2009,E245,5,Roots,5.631,926.15
2009,8/20/2009,E245,6,Roots,2.708,445.39
2009,8/20/2009,E245,7,Roots,3.59,590.46
2009,8/20/2009,E245,8,Roots,2.13,350.33
2009,8/20/2009,E245,9,Roots,3.98,654.61
2009,8/20/2009,E245,10,Roots,5.434,893.75
2009,8/20/2009,E245,11,Roots,6.439,1059.05
2009,8/20/2009,E245,12,Roots,3.195,525.49
2009,8/20/2009,E245,13,Roots,2.821,463.98
2009,8/20/2009,E245,14,Roots,2.917,479.77
2009,8/20/2009,E245,15,Roots,5.373,883.72
2009,8/20/2009,E245,16,Roots,1.611,264.97
2009,8/20/2009,E245,17,Roots,2.123,349.18
2009,8/20/2009,E245,18,Roots,2.85,468.75
2009,8/20/2009,E245,19,Roots,5.381,885.03
2009,8/20/2009,E245,20,Roots,3.32,546.05
2009,8/20/2009,E245,21,Roots,2.216,364.47
2009,8/20/2009,E245,22,Roots,2.59,425.99
2009,8/20/2009,E245,23,Roots,3.688,606.58
2009,8/20/2009,E245,24,Roots,3.035,499.18
2009,8/20/2009,E245,25,Roots,2.435,400.49
2009,8/20/2009,E245,26,Roots,4.099,674.18
2009,8/20/2009,E245,27,Roots,1.984,326.32
2009,8/20/2009,E245,28,Roots,1.611,264.97
2009,8/20/2009,E245,29,Roots,0.841,138.32
2009,8/20/2009,E245,30,Roots,2.223,365.63
2009,8/20/2009,E245,31,Roots,0.96,157.89
2009,8/20/2009,E245,32,Roots,2.034,334.54
2009,8/20/2009,E245,33,Roots,1.207,198.52
2009,8/20/2009,E245,34,Roots,1.869,307.4
2009,8/20/2009,E245,35,Roots,4.321,710.69
2009,8/20/2009,E245,36,Roots,3.541,582.4
2009,8/20/2009,E245,37,Roots,3.525,579.77
2009,8/20/2009,E245,38,Roots,2.563,421.55
2009,8/20/2009,E245,39,Roots,2.498,410.86
2009,8/20/2009,E245,40,Roots,1.061,174.51
2009,8/20/2009,E245,41,Roots,4.217,693.59
2009,8/20/2009,E245,42,Roots,2.604,428.29
2009,8/20/2009,E245,43,Roots,5.188,853.29
2009,8/20/2009,E245,44,Roots,7.606,1250.99
2009,8/20/2009,E245,45,Roots,2.713,446.22
2009,8/20/2009,E245,46,Roots,2.335,384.05
2009,8/20/2009,E245,47,Roots,1.821,299.51
2009,8/20/2009,E245,48,Roots,4.856,798.68
2010,12/8/2010,E244,1,Roots,2.74,450.62
2010,12/7/2010,E244,2,Roots,1.1,180.91
2010,12/7/2010,E244,3,Roots,1.76,289.45
2010,12/9/2010,E244,4,Roots,2.16,355.23
2010,12/7/2010,E244,5,Roots,1.31,215.44
2010,12/7/2010,E244,6,Roots,4.83,794.34
2010,12/7/2010,E244,7,Roots,4.68,769.67
2010,12/9/2010,E244,8,Roots,4.91,807.5
2010,12/9/2010,E244,9,Roots,4.44,730.2
2010,12/7/2010,E244,10,Roots,10.17,1672.56
2010,12/7/2010,E244,11,Roots,0.72,118.41
2010,12/9/2010,E244,12,Roots,1.71,281.23
2010,12/9/2010,E244,13,Roots,0.56,92.1
2010,12/9/2010,E244,14,Roots,0.99,162.82
2010,12/9/2010,E244,15,Roots,0.72,118.41
2010,12/7/2010,E244,16,Roots,9.45,1554.15
2010,12/7/2010,E244,17,Roots,6.54,1075.57
2010,12/7/2010,E244,18,Roots,5.05,830.52
2010,12/7/2010,E244,19,Roots,3.6,592.06
2010,12/7/2010,E244,20,Roots,8.94,1470.27
2010,12/7/2010,E244,21,Roots,5.73,942.36
2010,12/9/2010,E244,22,Roots,10.78,1772.88
2010,12/7/2010,E244,23,Roots,10.97,1804.13
2010,12/9/2010,E244,24,Roots,7.17,1179.18
2010,12/7/2010,E244,25,Roots,9.58,1575.53
2010,12/9/2010,E244,26,Roots,2.34,384.84
2010,12/7/2010,E244,27,Roots,2.39,393.06
2010,12/7/2010,E244,28,Roots,2.76,453.91
2010,12/7/2010,E244,29,Roots,1.73,284.52
2010,12/9/2010,E244,30,Roots,1.43,235.18
2010,12/7/2010,E244,31,Roots,9.53,1567.31
2010,12/7/2010,E244,32,Roots,3.12,513.12
2010,12/9/2010,E244,33,Roots,6.82,1121.62
2010,12/7/2010,E244,34,Roots,10.16,1670.92
2010,12/7/2010,E244,35,Roots,4.15,682.51
2010,12/7/2010,E244,36,Roots,5.01,823.95
2010,12/9/2010,E244,37,Roots,4.57,751.58
2010,12/7/2010,E244,38,Roots,8.02,1318.97
2010,12/9/2010,E244,39,Roots,13.66,2246.53
2010,12/7/2010,E244,40,Roots,10.33,1698.87
2010,12/9/2010,E244,41,Roots,4.74,779.54
2010,12/9/2010,E244,42,Roots,2.95,485.16
2010,12/7/2010,E244,43,Roots,5.9,970.31
2010,12/7/2010,E244,44,Roots,3.07,504.89
2010,12/7/2010,E244,45,Roots,3.59,590.41
2010,12/9/2010,E244,46,Roots,9.55,1570.59
2010,12/7/2010,E244,47,Roots,7.18,1180.82
2010,12/7/2010,E244,48,Roots,10.18,1674.2
2010,12/7/2010,E244,49,Roots,10.16,1670.92
2010,12/9/2010,E244,50,Roots,6.52,1072.28
2010,12/9/2010,E244,51,Roots,4.61,758.16
2010,12/9/2010,E244,52,Roots,28.84,4743.03
2010,12/7/2010,E244,53,Roots,6.13,1008.14
2010,12/7/2010,E244,54,Roots,11.13,1830.44
2010,12/7/2010,E244,55,Roots,6.59,1083.79
2010,12/9/2010,E244,56,Roots,1.37,225.31
2010,12/7/2010,E244,57,Roots,3.12,513.12
2010,12/7/2010,E244,58,Roots,13.06,2147.85
2010,12/9/2010,E244,59,Roots,2.62,430.89
2010,12/9/2010,E244,60,Roots,4.64,763.1
2010,12/9/2010,E244,61,Roots,0.83,136.5
2010,12/9/2010,E244,62,Roots,0.92,151.3
2010,12/9/2010,E244,63,Roots,0.45,74.01
2010,12/9/2010,E244,64,Roots,0.59,97.03
2010,12/7/2010,E244,65,Roots,0.5,82.23
2010,12/9/2010,E244,66,Roots,4.59,754.87
2010,12/9/2010,E244,67,Roots,3.92,644.68
2010,12/7/2010,E244,68,Roots,13.71,2254.75
2010,12/9/2010,E244,69,Roots,3.22,529.56
2010,12/9/2010,E244,70,Roots,5.26,865.06
2010,12/9/2010,E244,71,Roots,3.49,573.97
2010,12/7/2010,E244,72,Roots,4.56,749.94
2010,12/9/2010,E244,73,Roots,10.83,1781.1
2010,12/9/2010,E244,74,Roots,4.9,805.85
2010,12/9/2010,E244,75,Roots,3.98,654.55
2010,12/9/2010,E244,76,Roots,11.63,1912.67
2010,12/9/2010,E244,77,Roots,12.54,2062.33
2010,12/7/2010,E244,78,Roots,8.68,1427.51
2010,12/9/2010,E244,79,Roots,9.41,1547.57
2010,12/9/2010,E244,80,Roots,10.95,1800.84
2010,12/7/2010,E244,81,Roots,7.18,1180.82
2010,12/7/2010,E244,82,Roots,7.08,1164.38
2010,12/9/2010,E244,83,Roots,6.08,999.92
2010,12/7/2010,E244,84,Roots,10.4,1710.39
2010,12/7/2010,E244,85,Roots,8.54,1404.49
2010,12/9/2010,E244,86,Roots,1.43,235.18
2010,12/7/2010,E244,87,Roots,8.84,1453.83
2010,12/8/2010,E244,88,Roots,0.79,129.92
2010,12/9/2010,E244,89,Roots,0.65,106.9
2010,12/7/2010,E244,90,Roots,1.14,187.48
2010,12/7/2010,E244,91,Roots,6.69,1100.24
2010,12/7/2010,E244,92,Roots,9.76,1605.13
2010,12/7/2010,E244,93,Roots,4.25,698.96
2010,12/7/2010,E244,94,Roots,6.89,1133.13
2010,12/7/2010,E244,95,Roots,10.43,1715.32
2010,12/7/2010,E244,96,Roots,4.17,685.8
2010,12/9/2010,E244,97,Roots,1.39,228.6
2010,12/7/2010,E244,98,Roots,1.03,169.39
2010,12/7/2010,E244,99,Roots,2.36,388.13
2010,12/7/2010,E244,100,Roots,2.79,458.84
2010,12/7/2010,E244,101,Roots,4.08,671
2010,12/9/2010,E244,102,Roots,5.3,871.64
2010,12/7/2010,E244,103,Roots,3.45,567.39
2010,12/7/2010,E244,104,Roots,2.96,486.8
2010,12/7/2010,E244,105,Roots,17.7,2910.94
2010,12/9/2010,E244,106,Roots,0.69,113.48
2010,12/9/2010,E244,107,Roots,0.68,111.83
2010,12/7/2010,E244,108,Roots,1.09,179.26
2010,12/8/2010,E244,109,Roots,1.59,261.49
2010,12/9/2010,E244,110,Roots,1.27,208.86
2010,12/8/2010,E244,111,Roots,11.93,1962.01
2010,12/9/2010,E244,112,Roots,5.41,889.73
2010,12/7/2010,E244,113,Roots,5.59,919.33
2010,12/9/2010,E244,114,Roots,4.5,740.07
2010,12/8/2010,E244,115,Roots,7.16,1177.53
2010,12/7/2010,E244,116,Roots,7.91,1300.88
2010,12/8/2010,E244,117,Roots,3.8,624.95
2010,12/7/2010,E244,118,Roots,4.67,768.03
2010,12/9/2010,E244,119,Roots,6,986.76
2010,12/9/2010,E244,120,Roots,5.37,883.15
2010,12/7/2010,E244,121,Roots,4.03,662.77
2010,12/9/2010,E244,122,Roots,1.64,269.71
2010,12/9/2010,E244,123,Roots,1.08,177.62
2010,12/9/2010,E244,124,Roots,1.36,223.67
